T1,T2
0.0,103.60485079625852
0.0,1344.7236483269842
0.0,0.0016139375337832352
18998379.507881068,19230007.17516713
0.0,3.239751895749919
0.0,3094.69107050711
5116408.056066232,5335487.748332832
0.0,0.0007400327496662132
0.0,0.9417793648332035
0.0,15.033161701953553
0.0,3.5997589820869766
3267.7421085484943,7943.057480381228
0.0,191.10764575214566
44258315.59019435,44472536.379845336
0.0,2.087063507468356
8503720.816723412,8692236.12718222
17474.235070812283,31243.0052620245
0.0,0.01265790243101814
0.0,9.413585474431152
23861995.304930236,24054377.468734533
12081991.766867539,12251309.105863879
27236030.74353113,27469268.940407395
785122.2281440251,953723.1570959439
0.0,570.0165509750378
0.0,13400.001319159774
1555697.4412102012,1723689.879035647
21070401372.181408,21070620730.817852
0.0,560.3630585268539
84770780096.80519,84770961053.91496
19466.830782000947,73506.40329995498
0.0,5.009274659386556
19615556759.2885,19615863687.885513
2368649859.2444906,2368834753.8105364
4456286.589688532,4610834.794895534
41119.865866415596,151401.54925759797
0.0,221.91386243744336
0.0,15838.673332685517
0.0,0.3330911559105326
225510.387049261,266244.60412795993
68431926.68419386,68587287.61299622
0.0,6906.844005224548
0.0,730.0284333571387
0.0,103.20299187046624
0.0,778.7113599306122
0.0,3074.8859720370065
58421170.74277347,58620789.9289808
788.1980830243202,15374.615179065442
0.0,11823.203918550556
37953274.60257463,38157454.90918064
0.0,0.03531701581498117
0.0,11345.467747300587
23866432.56274268,24020574.40057741
0.0,95.02773358434271
80468592189.04236,80468860389.37257
0.0,5.856066406801552
0.0,2.1664480067956893
96252133.8149314,96418760.73882353
9919003.201240715,10033558.43724359
11009.510739421747,27866.130392894633
220734.34900478873,365174.1598109126
1503512.8523109548,1602165.038856023
0.0,10854.738081698652
0.0,3270.1013978648293
10610.141360565007,14344.14763203453
0.0,1.6730343550037747e-05
2996404.215798445,3121410.871906333
0.0,14.258574611642047
0.0,4.393351408353696
0.0,0.019031247974401713
0.0,146.5562457365092
0.0,0.5378622209161849
6873754.014742261,7053607.96623439
13565.570773779298,31703.996686882907
0.0,1.9518194957507724
138385115.0502147,138595317.5256217
0.0,1368.3499172705447
2749147.5295833503,2936619.5652570953
0.0,0.08543817237851094
0.0,11.618003184690123
0.0,0.2357481510765493
5459.612489040363,15761.815147732
0.0,2.3037265821247668
16598.157036692308,159015.94529780722
0.0,19.841115241747623
0.0,517.2285235149213
0.0,1756.6607853778214
629622020.437184,629914981.3310364
0.0,0.054719418168016246
15460102.775660345,15694027.5572133
0.0,2.750809988382721
506.82051580690165,934.1111475187379
5671868526.889554,5672042348.614635
10031.04967434847,21739.588325747485
5407119410.260277,5407315030.793715
0.0,21.603088705180753
0.0,3253.185034321103
0.0,4091.5997714785885
0.0,0.9228750853250656
0.0,122.29653285480867
176698.0652650854,182415.92657560168
0.0,27302.333898602716
0.0,3835.420501477834
0.0,0.5204194862099205
0.0,20.24056620683955
0.0,10939.012643423068
137603.33946267114,246095.17441866716
9.232462936635752,11.858259391913176
5704.082290722385,28657.452713327228
0.0,0.3384573615654223
3613499.68619079,3823304.140189583
0.0,385.1246173371481
0.0,2845.2790130857675
0.0,2744.2294154081214
0.0,5512.263722958701
29107070.312521767,29338004.48924718
8120595.653442403,8263121.200942625
0.0,14.2618133316617
0.0,797.857308892549
0.0,69.25831780051914
1213.5673418408753,10543.804731807402
0.0,1053.6227590377707
0.0,59.365156541398804
0.0,330.4633835158516
0.0,536.7954398002001
0.0,1920.2279160462201
0.0,0.41688054227547827
9018858.864675755,9157638.853087429
0.0,0.00021975577826047725
0.0,37.796701018349566
0.0,0.0010242707951626624
0.0,1070.502307818727
0.0,10.496660884497281
760083.5718601032,804973.4366493184
0.0,155.6062052508469
0.0,3174.914011470022
0.0,0.8426281848981031
3636.093831733942,5551.13099203199
0.0,189.5118080730004
1066364.9245767726,1222678.031746951
1097984.319211419,1184626.6434058603
0.0,1.4454119232024318
0.0,4571.66573904089
0.0,186.3494242611026
0.0,25.05971613681396
51667.848945253645,148520.14025563965
82951557.92438059,83105168.45500135
0.00341146499965956,0.019146901387825457
1590.7538250933521,2071.6866882775735
1389960607.1251388,1390149851.9322166
1783041.0279808757,1844326.3456562783
195167.15192151032,293906.4122757756
867497.694012126,987157.6235194666
0.0,0.0011713222340713017
0.0,0.01112800661446624
3729450604.939824,3729625227.224569
0.0,2.0602332940830688
0.0,0.003633412566462305
9648.3735849299,25387.853014015644
0.0,387.6206963498258
0.0,0.0001293140008809686
0.0,0.46139952584957533
0.0,1209.6037417434693
1948.524457676357,3377.911350885956
4072710.170045029,4222201.205731733
0.0,108782.43425018419
6085.620512359769,17143.009485652583
3881393279.4493246,3881579213.2804503
26384334.30779169,26612308.685751542
0.0,320.44948530877036
0.0,1302.7109957843004
20567344.605326988,20738719.594196327
0.0,1.2310149774625374
0.0,1005.6711275467599
0.0,2829.124534523719
11252.798994326928,27721.542604186263
17139311743.352707,17139525597.949034
0.0,0.024101188462294757
2039569.6803529162,2101644.139096095
158324369.04189453,158512402.4185844
0.0,0.12243414410649892
0.0,0.05758088652117486
0.0,44.52112475773253
0.0,80.88481092104654
0.0,0.3466961478188004
0.0,0.042477467518598815
0.0,20337.074784649307
26422437.08852177,26568165.53788922
1909047.1911085045,2100502.0534855938
154081966.67688397,154283080.63615328
0.0,1991.660521055815
85414419.32424206,85593898.66745894
14617197.039049236,14810807.247348012
1074120.867559632,1218086.3431691993
0.0,443.29444572299076
0.0,28118.37281927742
0.0,0.6241304035269093
0.0,10932.662177934832
93332.814127916,231681.60259133668
0.0,123.72766819099016
0.0,1609.863830184216
0.0,10.42926999374452
0.0,4.060910077729849
65271685.737847514,65481879.65878429
0.0,4779.848781454477
0.0,9055.265056412456
0.0,595.0801024303538
43485203.12445707,43624915.53138378
0.0,494.31546406071897
0.0,8930.133238703158
18368811.794101566,18544895.792812962
0.0,32.47205777208221
0.0,85.59007066482313
0.0,1.9164318828665516
3438841.5278350953,3645540.5545434966
0.0,0.3608328473339276
155.90434565796284,274.9391511714205
1553777.3395405333,1686830.6834489366
0.0,0.20049615571399473
182173.30488594322,246985.68296219152
9459202.489185989,9663127.798851384
0.0,1957.6757506843837
0.0,25.436963651399207
0.0,4571.703177194019
2501.581693593545,6821.83458021132
0.0,24.068767621044348
3651172.3252795353,3772973.2729001576
0.0,1636.3373714530753
0.0,638.2124953842857
1256.5265397320447,4292.976518107459
0.0,38819.22466643529
0.0,15802.107845268005
0.0,173.30796390390952
3533494.6739645065,3704674.149431651
0.0,462.17876790677474
0.0,7.706138699209689
896477875.0238049,896730058.927155
55357703.563712254,55538423.83718855
61763285.87038169,61978171.02924473
3250929.4376742705,3459169.9077006066
2984.3120714503266,11250.00189779787
106085953.38563405,106264320.09048215
0.0,13.505959712133176
0.0,0.4872939621629293
0.0,1397.9529299437013
51846882348.660355,51847066755.82413
0.0,0.03849493056116667
0.0,3433.9289521149235
0.0,3020.85747925318
2355009.1787099633,2503710.995879182
25911021.379478175,26120394.61805406
0.0,1751.1101214993244
38013407.50933593,38206291.73267223
0.0,292.22688490004737
0.0,85.65373795660852
420956.67179236456,544824.5751649902
0.0,13.467281097703742
0.0,45163.68555373373
0.0,102.59058550744716
15853061.31916825,16016130.8872543
0.0,0.12306835980376404
0.0,10.113476473212021
0.0,0.013646409328508191
8676944.140082482,8832735.177925175
0.0,366.653301527624
129149655.33489425,129372025.236002
4601558.10959824,4820299.548165904
28335033.204237215,28511110.339221507
1504474.5208281889,1528147.9094825042
69035780.10490209,69174927.50967869
0.0,10762.678968046384
0.0,202.25214482896095
0.0,1.0506543004179427
0.0,2084.9785334803055
6852.181025511653,17641.967564269402
0.0,38.084427442764984
0.0,0.0723318109214633
0.0,5.990714513851905
734586.3841476286,851650.3360800048
3686733.68217507,3828793.294899127
630654905.5144918,630889755.8355262
4783052.502066316,4911027.37759664
0.0,717.9564202991096
131263.32122834184,159114.24986700455
0.0,1128.6594118090416
2078795.9138991667,2283954.41007763
3213664465.298583,3213823965.1129093
2513208.696826789,2648479.695410982
93377572.91771929,93549201.42451733
2450306.957549204,2686831.7875923347
0.0,426.6379448419463
0.0,42.77901194881626
0.0,614.2615222998452
0.0,4.719440050406112
0.0,0.013633441290341658
0.0,0.10205318711038647
8.967316618473571,118.82091801232285
127709507.72294377,127933983.61626801
529660.094115548,582447.1487670408
6812994.245611313,6947279.076841544
5237040073.362352,5237225074.413392
0.0,0.011542355680740968
13370270.396309873,13587729.603821363
0.0,41.84835051157217
0.0,86.85374572294054
0.0,0.18245128385696813
0.0,199.86124452737315
0.0,1233.505823887877
884136986.696525,884327298.9296293
5816410.924898093,6007087.698454331
350156.5368763948,401783.7890361374
0.0,20988.97175104536
0.0,0.21863352652869916
0.0,2.516822205755989
0.0,7227.333421378759
614707.1595378774,710668.5084656826
0.0,386.3478330442071
28707.397052598397,109262.15467744818
19910.44721662085,32559.819635681597
5901759.848976595,6141619.032223081
0.0,8.167590702501494
16504.06585976178,32665.983615829755
0.0,0.003862861541340419
44651295.45247053,44876357.71966502
0.0,1268.9733507792762
11650182437.833334,11650305734.696745
0.0,2600.3520809853794
21509985.03913156,21632448.96890847
0.0,22.127827547507138
494783822.5765903,494963775.3797556
0.0,6424.731608791624
5497310.789477154,5674851.096534151
0.0,0.04174737695154655
10505.883730247133,90471.03777035205
544945.1631422528,700176.6963921824
0.0,0.003914181652574813
0.0,893.416153948788
0.0,291.94319170552455
0.0,0.03125801222935386
0.0,409.31380448983293
157550.0476783399,251665.3314019647
0.0,0.001679102611858888
0.0,68.30675484586645
0.0,3189.3886538705374
0.0,81.08548876208589
0.0,1167.350391021504
0.0,0.5185891885447558
0.0,13.123336795901235
6.8495566002417805,18.63660531807811
22263516.64781365,22440299.718179774
0.0,23.74517708129177
52768239.161986455,52923917.57134639
578370.2962704952,637214.9575514374
0.0,0.4475983860102802
186275796.43269548,186596527.30954313
57.30704332994903,172.80164302000176
0.0,0.14856553857436253
0.0,4.091109322701425
136769.18360177017,254702.6509238492
0.0,0.9314719605527711
0.0,0.06426720078643003
3480.055008781007,19783.247861405223
106291777.40558839,106480955.281541
0.0,1.0958768039309528
24536372960.736263,24536536940.728443
94117.18925437269,104789.05740540767
0.025481103535337387,0.20504203658078823
101.1871899634038,468.57998749876276
0.0,0.011086547588739717
11738588375963.516,11738588583692.525
0.0,443.59234837408724
69576.48221909671,87705.80974263622
17820512.89507386,18008613.321697127
0.0,6795.519163232107
0.0,929.3915589417804
218488614.63328215,218690442.30805212
0.0,1.3223432766024417
1073090483.0464963,1073283936.3733847
0.0,34292.57936747309
0.0,19.01878073072738
3234010636.162575,3234197256.0557775
0.0,0.01887941938530881
46056997.52990772,46268357.37353132
0.0,131.5394110983062
0.0,797.8884093083998
0.0,3405.305670830653
26241106.52885885,26436188.83320612
0.0,0.09878335957081924
834873.1140369726,969588.0333046826
0.0,3.368565789250771
0.0,0.9813597633740356
0.0,3543.1927752392835
0.0,0.00019689153023876374
6080670.367787109,6233865.101103655
0.0,439.414013500847
18102.94258882199,29595.66749623157
0.0,1288.1337867002164
239310.3966267111,346105.9106440781
15127673.40072556,15306280.704407394
0.0,836.3057253447513
256122340.36644956,256317069.45510164
0.0,1.1759323265203154
0.0,1.4373164526230335
0.0,4.387293719203593
0.0,29.007354615003965
0.0,1.3983466741004376
0.0,1.5113049449817637
20633711.130355395,20783168.43233402
0.0,10.548335507822685
0.0,46016.956350965374
114805021.3662071,114970567.65671852
3626705.6288995557,3863450.4048723425
1778.2503281148893,5518.762000657648
18779.787393598817,27527.870587314163
97860.05865175581,149993.9921349002
0.0,1000.9432248153603
0.0,5753.076417920423
0.0,131.4830452008953
0.0,444.9808105299136
388786.2131236798,537654.6144588592
0.0,6.955463599405719
0.0,0.098316082072688
210108.02567969207,362226.60703175917
0.0,5192.462666588193
0.0,18.90502044241753
27400540.063774828,27612861.519034177
394115.0656380661,517164.10569737013
1129390.5038870932,1276606.129633516
26915334.853806656,27070313.829920948
0.0,0.01614308250786738
2806368.4678416695,3038089.928274992
1440.2462263633765,2738.625683429467
0.0,22.07003199679604
0.0,0.001754385211897168
25215.209115458798,40346.54803917352
166243.15456434447,266580.54524716147
0.0,0.0173220638266773
0.0,4.817169421505849
39180040.83459083,39360469.5957285
159070.97015683146,281135.90982012876
0.0,1.2061280265351333
556201.0158417614,644489.8836883976
725043.5823225467,856548.8747487179
0.0,25150.361364730128
0.0,8053.990088070312
0.0,808.1302433721487
108843272.26829128,108991151.03684637
96436.9413665455,308785.2724582008
0.0,671.2804243543077
0.0,0.0008582683900957633
0.0,23.323086382354038
0.0,0.8151246718443741
0.0,10686.176666763786
113.29680011003714,563.5700845033425
0.0,48.06974101909288
0.0,3.979262519659373
5781238.799894749,5938650.066013707
0.0,3.2768711265943193
0.0,3.0587852944997436
0.0,11.9022759021109
458393215.3643521,458586723.59977525
15157609.467288235,15313752.656792913
509983.7822137546,578937.8860034185
0.0,472.24433355775847
1123070.8068910588,1221886.4789886444
1068011717.1151083,1068186731.8415754
0.0,4.7524153978567405
0.0,886.1456102314183
0.0,9973.469532982592
0.0,78964.0588006611
0.0,339.40895962908246
294464202.8671469,294732934.88234526
0.0,62552.067351688944
0.0,0.42082533113222326
0.0,10.369176231946511
0.0,1.312945270408126
8353690.195833275,8582405.515823312
0.0,152.3042996306492
0.0,114.93990890954048
0.0,45849.00585726597
505841.29677996755,643718.7014384154
15552247.119011067,15730183.35801704
0.0,5.178086001640325
0.0,1669.8082972379464
561435.7851106415,769068.565147417
47983502.32208532,48200010.027859755
0.0,133.40358835875625
2179303.3907131557,2408337.994196737
1978963.2313888564,2121535.751098197
0.0,68.18332609058888
465775.7681902282,570814.6761557613
169742.13174384716,301237.9081724299
0.0,329.59591607369936
26491887.681265105,26721778.83858375
2554956.1229592883,2745959.7886797925
0.0,3132.6199172814104
0.0,4879.3643812186165
0.0,135.57070646647705
0.0,27247.34089569175
0.0,620.785250465938
26642.446629737253,53105.44343852261
0.0,695.4348033052225
0.0,3.754723979851111
0.0,0.25180616123054
0.0,72.48454967643164
5952387902.519968,5952600221.054939
0.0,6.027752028692584
3313206947.3526406,3313358195.9997144
0.0,0.00650153942915388
0.0,7578.397102096027
0.0,741.7998682658051
19363782021195.402,19363782273011.055
0.0,0.013358998668193319
42248.52952530059,85255.45859695057
0.0,181.95449780711024
0.0,355.7943896595253
0.0,1.2067787343001941
0.0,0.05262224353989407
26716.483293821017,118577.16023434457
0.0,0.3032662139023224
0.0,13.26415060953225
953196947.6545159,953404601.363469
0.0,230.26847690436145
0.0,2.321632077196043
0.0,185.85610509885348
0.0,10.45155359020304
0.0,0.06361382433964491
0.0,81.59091026581993
0.0,0.1790434178833113
7512899.1734651355,7629931.433133138
0.0,2147.4366053069816
0.0,2793.78652359767
1060765972.57929,1060934707.4401004
0.0,6983.02988936567
0.0,1.7528268729991763
0.0,399.9805659274025
0.0,3853.803524063023
0.0,3087.8281012052735
0.0,325.7325125350208
8261257.931823743,8450396.46613642
6332472.003866661,6511177.652642958
732242.2984218085,885227.4694209533
0.0,0.012458321706676066
0.0,24.907385090802496
0.0,0.9409182292172114
1945191267.333664,1945359469.0676947
465700.8608409048,636823.801419891
0.0,156.94828156291487
0.0,6.42845374687145
278754.6857912267,495292.3348675589
0.0,53.54345898374812
0.0,0.00099770079627808
0.0,9883.801657603975
0.0,997.3086064989274
0.0,10190.924702523256
0.0,0.2966433068739612
9478.133709172384,30761.471764311424
0.0,0.018831794505490825
0.0,0.6457016604610079
1551.847051666946,2051.635617843282
0.0,292.3557363118127
0.0,0.001573223751338737
0.0,56.31791632756725
0.0,0.15679781326071754
629178.6073023304,750839.9532287462
0.0,13.607870257889253
0.0,76.6095960677915
181544160.75381,181712111.6597477
0.0,10034.659587542203
0.0,5915.652800481589
0.0,136.98364037795972
0.0,5.167184286441371
98406376.65925561,98627093.36748424
22947.6540897282,40080.92628851759
390922.94866534905,505537.6872458459
121211182.80124633,121380860.90363349
5346069.584948428,5449592.806139892
0.0,242.05748399163792
0.0,17.780405594554285
5919633.058505494,6129189.331125588
1236522.6730249294,1364783.507620961
0.0,1.1133876773001523
0.0,0.05237981072078091
20751109.745607004,20931003.8055609
1951244.45896619,2032504.03149849
0.0,1.495549550055963
0.0,0.7886145174406907
0.0,8.998199309018881
0.0,1.5329449858011208
0.0,42.060233750616824
0.0,1189.4629972551159
100761426.10108633,100910948.06326465
0.0,232.68986280570874
168763314000.93942,168763474429.03833
0.0,0.02476250155211607
0.0,3.8307656232706093
8840.12480889127,13864.616336947893
0.0,11.444155794508635
0.0,0.03264036613796363
0.0,0.38146023315551175
0.0,3540.210394845044
0.0,1161.4364397250258
0.0,182.05669431422967
0.0,2289.9377977400336
44.06392739971167,89.85015998478282
0.0,0.536392387097619
0.0,0.7459116131724917
107349009.77726269,107560254.71944277
0.0,2323.1847872112617
432889428.5591635,433062337.39472735
0.0,93.66340297176498
22627986.690240383,22842393.1248699
0.0,533.5322880088249
801939.0367894551,842237.614727136
0.0,157.02734212154223
5364679614.289355,5364878313.072596
2858711.726515726,3065320.5295656533
6548621546.792253,6548814457.406146
0.0,0.09150516196095446
0.0,170.54479951535788
7885504.086347842,8047540.743074915
0.0,8.66849877359117
0.0,1.8123817037332874
12265700.490128415,12495383.697689114
58.941479866900494,587.2972312715456
7736108.790170628,7938693.156930326
0.0,618.7714845984168
0.0,3729.137353849038
0.0,500.8835505173276
0.0,0.004584178783986593
30653.566497019678,76430.4426089197
0.0,3.439040778096963
143213535.20198548,143433664.4460979
0.0,0.02720732676279813
0.0,1624.7413321823497
0.0,0.6873409147168341
6466036.247506277,6634812.336892546
0.0,0.5003106444462148
0.0,249.53430479623495
577035.9808995137,718753.74985744
0.0,0.0002448440911592848
279924.26066175796,385220.9317043058
0.0,129.6765448562804
0.0,101.7126209878821
0.0,13.913615177339725
3336686.930687003,3573375.7775690826
0.0,517.1637029211275
163.10196077950917,828.0383271308192
27997743477.49335,27997904181.43142
0.0,103.98964507854733
24590.680796523364,36155.93590414453
76753395.25665782,76941020.8232462
0.0,0.0717635209933978
9979960.19352269,10167627.37769572
6371352.174250508,6576774.292271254
40618442.791379675,40821453.986576825
0.0,60.82218774031987
0.0,3.767608777768334
42940.02070628487,134492.41558228582
0.0,495.4831205234321
0.0,467.80129303942346
0.0,4.998093982756557
0.0,2088.3855190146587
0.0,26378.79137135948
81031293.39713144,81224750.31635042
729119.3523328393,838483.2522022427
0.0,255.82061533797764
0.0,0.6312143080390928
6439581.796544835,6603101.799274545
0.0,373.3288773125089
0.0,0.10695060178234901
514464224.80156183,514609781.8812722
13053864.470528916,13272261.520017628
0.0,0.3673522756768992
962426.4204668116,1144297.072735707
10326863.217729721,10528998.703134142
0.0,0.01326247319145619
0.0,1.9875803766111233
0.0,29736.247609641883
500450.8977761435,642175.6066743638
0.0,0.08982478875749064
311054940.6377154,311278771.79340243
0.0,339.8738197457554
0.0,89870.16829423419
987.2336277950166,14487.219308450938
4082.4390536172978,7862.994187702092
0.0,1433.702259805104
0.0,15286.49645877121
0.0,96.84390019784023
0.0,10922.484937942949
0.0,472.4682518044296
7233825.266455361,7362291.545351596
3657717.376499233,3875329.0918459753
86168324.37509292,86349959.17528571
16422897.351492634,16630444.962302864
2035527.6423195426,2181547.670456434
0.0,21.6160743727194
315567.8875910443,342428.3149280783
0.0,939.3226031705158
32867.2947740799,67578.71423962901
3309.262908050908,14558.722578506533
0.0,15824.386797475092
2.7398527093517724,8.09188262370903
0.0,2912.548318826656
0.0,5275.934223985363
0.0,1220.5547000878073
347307.4638801252,445098.3486866439
0.0,1583.0005536029003
0.0,1.5898406115446664e-05
0.0,1.437572694747145
5619470.997435804,5751037.986140389
81015.65361632737,170016.7347996808
0.0,0.268969644494195
0.0,3032.7624977834557
955186698.8952346,955324183.1202534
0.0,0.0041080582031801805
6194439.872092126,6351749.096040943
0.0,307.54185965775355
0.0,2364.9590945708574
239510.22315699884,302251.7694109333
0.0,34.70095627914686
24919821.128267996,25148928.244569622
0.0,17646.590643334155
0.0,0.2695124375056352
0.0,2.5376256528417613
214739.20240610096,307820.79931724304
1797.2491475802713,16257.640512049795
0.0,3999.5346298708014
0.0,0.07466443554890803
0.0,687.2318458819974
0.0,1123.7684780387979
22786129.72953073,22937758.60216954
15895.679960914591,88768.08727687663
0.18489790329235337,0.5391114942082504
494.5397782645926,1583.941723999018
7178610.214377777,7292866.356468327
71804446643.25679,71804628521.25699
666682.564271653,740426.5472817246
0.0,1701.3883392333973
4755.78739994464,11774.900085390645
0.0,0.39550684775962025
0.0,0.07526515011493987
0.0,1329.8993241101266
0.0,3431.9175059416884
8528261.134027904,8726474.16944954
0.0,0.29789898720674657
0.0,0.00036782094182611746
0.0,108.78188837646873
0.0,0.0039277672661441245
36188.52032853655,174595.14496100496
7373.317507738281,10397.279591238239
0.0,680.7454748276136
24074304507.37187,24074501989.856094
10735346.802607108,10965409.157398533
0.0,0.5021111350170047
0.0,653.4534920645982
0.0,6.179397592049633
0.0,996.4217261423113
0.0,172.09193520206978
0.0,1.1348836521840477
10936.528348215377,17370.510314506337
647575.7114911203,821309.9368021073
0.0,17.429238351273835
0.0,0.28703150469459554
0.0,0.536442151852891
0.0,2.546700937634368
0.0,1690.6806378663437
0.0,8195.124207351666
0.0,0.06051111524908266
0.0,0.4680944559523857
0.0,881.9666346488252
0.0,220.7053308542577
4948421.451293166,5129200.492304009
