Initial Position (R),Initial Angle (Phi),Birth Time (t_birth),First Visible (t1),Last Visible (t2),Semi-major at present (a),Ecc at present (e),Period at present (P)
5232.125168323152,2.923622029050573,-7578.134241057559,-1874.0519503351734,21079.318472269668,11.336395569369882,0.6409791622706424,185656.68533475982
3403.4582472634693,3.1303783784406947,-6067.461817669292,-4853.894475828417,4476.34291413811,7.735663026184894,0.6157139657214763,100610.12978009315
1738.675318912584,0.11802146524186709,-1438.3481607589245,-1438.3481607589245,481.87975528729567,2.759587244496348,0.28938048636966857,23470.76819679678
631.7375227704263,4.862695570462421,-2254.0783221132133,-2254.0783221132133,920.8356893568089,3.2498241595496506,0.13312513318469135,28710.41955179875
10093.850072096913,4.557023621499167,-5266.697022944262,-5266.697022944262,103515.73722723994,10.780109452934179,0.32568960494543453,181953.23203248665
2279.2766045536937,2.3778242911719945,-675.1251703921301,-675.1251703921301,627.5858253921705,2.9987927501659315,0.19812809761510328,25257.607550195098
6229.044276697273,3.9403150154109987,-6453.373800734387,-6453.373800734387,13883.700983914923,7.489819973209294,0.42864085497542576,101427.53888456582
2855.196792358826,0.9622708287097647,-5592.292764872232,-5592.292764872232,22526.080054405185,9.797981819079979,0.5713305542019342,153081.7319240018
2529.289442030752,0.48041802518765087,-5991.757332737222,-5991.757332737222,4940.90484519761,5.284933787869388,0.29303997283986194,59384.759855502794
1057.9256636871914,0.5118474069539476,-1347.0262740569926,-1347.0262740569926,262.8375561272235,2.1234646426751547,0.17992274604703426,16540.03893165093
5353.560491151551,1.6236597069317689,-7365.668129104323,-7365.668129104323,1689.5969273081328,3.5563201635868746,0.15255678119691252,34488.09244454673
1830.6332979811702,4.46513183113831,-3055.5794419006475,-3055.5794419006475,1516.1237352933717,3.385206471408339,0.21390559991233477,32911.365830331655
4650.82424540406,0.9309177351291876,-4834.986127987255,-2333.40443439371,1986.848452224066,5.687620687029904,0.7238946782216202,80197.42453516011
5303.39128784356,4.504315512398172,-3171.446763775758,-1914.9202240437132,1121.529754331701,5.399755367116944,0.6838028767583186,65230.50540416924
5184.616313233308,5.824478662828579,-8437.696018884746,-8437.696018884746,30381.52864755054,8.81066708002791,0.30494889780609724,123903.63486949036
1996.0818705999507,2.3117710124010173,-7360.421840037724,-7360.421840037724,8441.68600523028,5.321025294625372,0.16323284651049677,63041.981268774754
3930.1952987938903,5.126271999446223,-8445.432859382865,-5461.120787932538,2804.5690384150057,6.013422097300728,0.5858310769287065,73056.02244406304
6435.572206821553,1.0052188663272066,-615.3264182892826,-615.3264182892826,44548.35913544445,10.148754799679626,0.5137263820778661,168446.9684525716
4243.247330161813,3.385452465873763,-3586.083335331092,-3586.083335331092,7176.595632715293,7.102315952324681,0.4763427319145254,89440.34685683338
9768.589188963015,2.8448733095869896,-150.25974160502665,-150.25974160502665,567.696678694083,2.818573214683563,0.19655299233519974,23788.700638490223
113.27497386891322,1.6006165487156478,-24.68464997434694,-24.68464997434694,175.17659455302623,2.683709294723748,0.49205281052706706,21526.798841291355
5378.582855461049,0.3869992778743505,-4135.588666582249,-4135.588666582249,16853.38308446311,7.214999650444303,0.20873002552334477,92575.68046750007
5877.899129735101,5.803670791248905,-1756.6478170608657,-1756.6478170608657,5470.685604317892,7.409334549771672,0.5539406016587163,94411.1400099188
2977.0014411439483,6.282451216319375,-1075.8244726543699,-1075.8244726543699,1524.5276083310096,4.3206824647868,0.3359938516562702,42120.14056055047
7939.553076144663,3.2062066689451885,-1015.1284250660142,-1015.1284250660142,152.22196595548985,1.8223147181220989,0.2074570047655123,13410.918580987349
2050.5967319132187,0.2600889714624242,-5287.733843716468,-1807.678834935461,14495.514017688754,11.049705003025723,0.6750138987970087,178863.1315120755
3267.8204411084566,5.566050949912465,-4973.687550934434,-4973.687550934434,1821.831612297673,3.731272353065347,0.1371854465111831,36147.809408758476
18234.122887306086,3.594889610341299,-5976.175633113437,-5976.175633113437,28316.40373435965,7.421390814620679,0.15096715248093248,101845.44587892304
11115.565574878865,5.388380049107489,-174.1113753152257,-174.1113753152257,3369.0813999240577,4.89238120376476,0.39848249436596506,54503.29863308664
3021.438329172893,2.4652140418684203,-6476.497003473452,-6476.497003473452,39540.45934749193,7.892586004257732,0.1693991814839838,113680.49210004293
610.3179919622768,0.7778794787443545,-4981.284200176105,-3203.0338720612153,537.4778004815435,3.402894970100259,0.5095157665440956,32509.43590418353
9773.31357012219,6.184603171262913,-2714.4105668179363,-2714.4105668179363,2478.052099770256,4.438139692750253,0.24437140538307292,45210.775059239015
1963.0364126899242,4.8869733994792375,-6478.074462141378,-6478.074462141378,18672.28690258875,7.712448577017538,0.2322693397106131,100025.92039638347
2422.3329287638653,3.276689749896484,-1005.3931285341799,-1005.3931285341799,7048.596959536133,9.26599064684373,0.6679282340069074,134623.3564883377
2277.763047568637,1.7456770533927566,-5804.837224665227,-5804.837224665227,4881.339442098559,5.4391289479326765,0.28364930159672286,60702.6141111804
9058.090221419865,2.937569669556498,-7239.572349050446,-7239.572349050446,2733.8971839321457,4.100731641870393,0.2609331861670608,43211.8358530822
3902.4782664188815,2.629257939507353,-6070.945709261943,-6070.945709261943,72893.11309139917,9.59553750442532,0.3309805086450203,156280.18119819948
4669.264928552537,6.196621122258301,-8679.966926713349,-8679.966926713349,53872.10042497559,8.953667916067966,0.31002538055757267,138684.98733431305
6442.993651683319,5.0725561763965,-1918.8492885570586,-1918.8492885570586,43930.15656870891,10.210041871497856,0.38254187060890554,155297.59983472963
2654.625473151941,4.432480123667145,-732.8879278264111,-732.8879278264111,26514.452967865338,7.321083323623193,0.48514185883041816,115885.44638443158
3792.9650680187974,3.4172614876787772,-2370.9562133918394,-2370.9562133918394,5207.440888704186,7.080213057092791,0.5428956200761943,89199.81018210559
3440.3266782496157,5.898393452393776,-927.2565292161439,-927.2565292161439,8956.545128387832,7.277340535890404,0.4953675545481828,95804.01969258071
1619.1101314191005,2.5493274405406194,-3075.7586647145786,-3075.7586647145786,7115.166037808678,5.131994109073146,0.4630108863403621,68131.99231131154
6285.125427537471,3.6474612526958343,-9835.411026495376,-357.27731732299253,20926.06073781605,10.934981580784152,0.7003521006927733,196303.06258331685
13043.934625536049,0.1073781679317881,-5764.446901199108,-5764.446901199108,4270.212686343097,3.6967544559786405,0.10874128884347495,41504.881446797386
6699.850087047908,1.8556808377144003,-726.5358879898254,-726.5358879898254,5189.116912491763,6.38862391281395,0.5074957454549663,78302.96778158046
5956.899114502963,1.278711380797262,-1074.6871750826358,-1074.6871750826358,2654.450178766402,5.0012611136448735,0.46223287368890964,55852.48257992639
1965.4059544885363,3.365569553032072,-4645.771920808688,-4645.771920808688,21733.019450550793,9.201221321285384,0.49930152376408055,136672.3767180951
3686.722189158544,5.972889016655523,-4741.117670745219,-4741.117670745219,24995.129938896665,9.97668950793956,0.5161672052297507,151459.8228194135
3693.102806844307,4.128283438541239,-3350.0385884213247,-3350.0385884213247,86520.12970581287,10.824412220806868,0.2740118439414314,173753.4233956606
938.5307782135176,0.47266352849759236,-5989.712087772272,-5002.478459977256,8497.507220678666,8.915962220270778,0.6397352435303366,129709.80785994948
10114.259578789462,2.9123065077143835,-9959.053096673899,-9959.053096673899,5327.4433620973105,4.570780832108129,0.04800959292645983,50721.57120930398
6637.927012115168,4.812839619358326,-9632.620227674013,-9632.620227674013,1289.8647102689356,3.6661726363609795,0.33641366431351594,35557.617348285836
2165.2878922855716,0.5520133773109318,-8818.33441784553,-5509.071509794621,5740.388160661003,7.1031582548279015,0.6503044794530766,102900.96933213907
13309.376027168839,2.8865788514570596,-6271.562380200076,-6271.562380200076,9552.824417275016,6.023488133546179,0.11495474299433124,70864.59504841751
13137.949886888215,2.5296376152750963,-9364.092406398471,-9364.092406398471,8282.498236935684,7.601668032902148,0.5201964815077604,100374.53094255747
4572.431138720739,0.7266761586470782,-6135.30811244927,-4338.058964868998,10122.332399600524,8.261337775367597,0.7010082986308074,138003.31535672589
2423.1950284009326,0.08448417347944168,-2978.322030170121,-2978.322030170121,1021.2125997006806,3.203673447280252,0.1469108261109397,28915.143220729085
9774.35244730174,2.490914433596204,-748.6091208814461,-748.6091208814461,375.159357157352,2.5284278807569267,0.29728877506745016,20946.624495022985
2702.186927392699,0.8378071967357077,-4948.806868025444,-193.01946808080356,6826.0932173652,11.266406577879842,0.7777303246003834,193252.3240796994
2849.7666195798824,4.928718129200347,-3133.200469776487,-3133.200469776487,159919.7143068253,11.462357296325457,0.16470845390010025,196317.55755447422
13208.452012956403,5.634211474589145,-1329.7026865889773,-1329.7026865889773,102099.51123136778,10.228876051328609,0.27903830157346593,171068.59589998142
2444.2524503172276,3.451221121068359,-1687.1048248136078,-1687.1048248136078,12508.516204118774,7.251971768379184,0.4642038265253764,98923.03715622556
3974.7164467003104,3.527027140907095,-4176.759147480623,-4176.759147480623,3632.39201590587,4.609591631481981,0.3167569434568933,50929.62869322338
6479.586395857623,1.702306825359905,-8704.765481053324,-4950.119148073513,53985.968212582666,11.23524079101086,0.5003627041145753,188116.19634425122
4085.103309300537,4.664857711302873,-5711.722730573422,-5711.722730573422,9994.852295429246,5.5930386942248145,0.47469515602857465,78125.13930795467
7890.871897741982,4.219637360637583,-7808.317096501455,-7808.317096501455,1724.249096146611,4.389153332638048,0.42002523113240603,45617.247503717124
3301.738724515611,0.9585931179672893,-1684.6995287562804,-1684.6995287562804,2805.530522270673,4.2902236316989875,0.09881248972482702,42865.857950423735
5602.386407914518,3.807573378706736,-9925.636413128952,-4397.545081970976,10268.42052694079,8.687559405165343,0.683130919604206,139914.21838138535
5445.142951195599,1.1816438336577184,-5441.639086683738,-5441.639086683738,136441.8779671243,10.666245289673999,0.26368951683612196,184664.90937245445
3501.142302674014,2.303697579520872,-2931.3747765149633,-2931.3747765149633,9649.547967010656,8.694682487668533,0.5721146940381148,120492.92285279716
8225.550465212611,5.606124331067664,-2717.757882856019,-2717.757882856019,17061.724647479223,7.2122607093844815,0.37418057584655834,98227.10224734836
6911.6933140314395,0.382267834327101,-1973.639829481072,-1973.639829481072,30294.013516068822,8.094165625935117,0.5192911116799243,132281.2632748693
9277.017462357673,3.6663718439214446,-5277.969874431803,-5277.969874431803,657.3290357430687,3.2251918370341106,0.23548188674453516,27676.361976909793
1506.825972389028,3.9407665417398094,-3902.476560111122,-3902.476560111122,12348.451227442802,5.872313672305619,0.22846780186517315,74275.52268708331
13225.075567908667,1.6999765793573784,-8801.969669048969,-5946.463145593316,2763.203931606171,5.913084580183821,0.5670109157076066,70521.93495156144
4220.103604453486,0.4149268645082994,-7414.573639648867,-536.7122288800365,2724.010078660828,10.280696923184,0.8002412735765116,159459.8413760575
2855.5692676339186,4.667280930859562,-4345.331865635813,-4345.331865635813,74052.97493437919,10.969666851531562,0.4416985068317653,185861.26314361923
5211.791754148786,3.978300331562253,-5773.689767752548,-5773.689767752548,4471.6678673807955,4.2241393753639445,0.2861821187429498,48830.50125981903
12628.27357122556,4.3682886512763535,-2215.827403834447,-2215.827403834447,2337.27508813418,4.962601282403562,0.4929144899995712,55609.34234845816
7767.992525511271,4.970394455025845,-301.8693226512137,-301.8693226512137,105.61887050381034,1.824015485034246,0.09216843229083423,12252.392461058442
1765.8897110514229,0.44694499070337196,-413.11802800110155,-413.11802800110155,7675.789796198901,5.114255710691089,0.08951659724773911,59359.65846659539
8667.573275200903,2.2650180850488586,-2409.3390404391625,-2409.3390404391625,88017.25652502588,10.395731917517217,0.32273632651488743,171765.1654863465
7525.266698513353,5.647510286062117,-2131.6717521900773,-2131.6717521900773,274.31084007450045,2.1422556863243223,0.2093883426130372,16918.915641256204
3656.871527498674,1.6167763447578243,-2536.7354495797813,-2536.7354495797813,62967.43944845014,11.941149435981746,0.3684385782252448,186493.61139355297
3263.7126792845215,1.4736025867306826,-2426.3466114331754,-187.5963398228705,7529.366347936884,11.43626057629917,0.7728747109541912,194378.85487550785
3319.6032770585903,2.95978521681875,-2002.9423032767957,-2002.9423032767957,7429.921655475338,5.491999198698499,0.2973054087149927,65897.37925745703
13870.692144827657,5.061414924268243,-9965.07358603298,-9965.07358603298,12162.839918601741,8.303136558252474,0.547339605518481,117995.79933185766
6901.866062661061,0.5009205250949488,-1687.149672379894,-1687.149672379894,2379.937629284572,4.967082673547131,0.5758241276531647,60439.239555209184
924.1154604615823,2.688099751558473,-192.39627555332484,-192.39627555332484,5038.311480699908,6.428831727939112,0.42509970088042914,74940.71453332966
6645.599438059812,3.455740189149835,-8190.459607727979,-8190.459607727979,12468.523521251234,5.7411194036629105,0.15861745217616322,71774.09973289525
4118.835586065576,4.16414275276508,-5026.290182779648,-5026.290182779648,21431.01858464315,7.801269023823267,0.45929322695694924,115227.02162078826
4707.414298442276,0.7122977820312539,-9358.196931308732,-3866.3645171822045,8197.870683347039,9.418094980082437,0.6570352008895628,138312.9712978081
1397.8890574910222,1.674620644746192,-5878.119477511412,-5878.119477511412,765.2681360537408,3.353762850387495,0.39775994178824653,31352.03679828754
763.0829961478299,4.345172397750987,-358.3116320550084,-358.3116320550084,465.90740074045306,2.506538690862001,0.13523462591098193,20590.797265306745
10740.10443556955,5.90318890348947,-2231.6531320462886,-2231.6531320462886,3209.607974087355,4.812224050943849,0.2578677029287954,50700.487948722985
15500.695516383348,3.2342807456389226,-2020.6074294061893,-2020.6074294061893,17510.881075335285,6.590240395702832,0.20626320600075204,85873.67984188398
5455.850840201199,3.991147220839623,-1441.7407000208193,-1441.7407000208193,2149.820957523194,4.259716171449347,0.35110626181874405,44281.14397997638
1573.0438783680422,4.8470845725268905,-6640.437711244847,-6640.437711244847,1577.5216347673813,3.0378106129744373,0.2341693824934967,30665.402048411142
4435.126947945029,0.9847728689550996,-9658.57906325343,-9658.57906325343,34045.85104033367,9.621755202316596,0.49369907076746095,151985.94026568535
1208.6110312630467,3.2751061615469395,-887.7806834954349,-887.7806834954349,9208.972225137873,4.6678454325065895,0.24046568916468894,58978.35401308811
1893.0907374460244,0.6448189912807843,-2430.386616821317,-2430.386616821317,1481.2199606233949,3.647113892730396,0.22621190031719537,34869.388572275675
6007.979765497168,1.2714311487617656,-7757.625272514126,-7757.625272514126,105.90460695570982,1.9167925979263858,0.07468280483227249,12837.641330326247
2913.954285765816,3.534578291699363,-576.4234824770431,-576.4234824770431,2597.5434392986244,5.959513522499517,0.5373057538339103,68358.43859036051
3876.2628640910425,0.26501858972036174,-2858.1070008811625,-2858.1070008811625,22656.723853573265,9.805478331697676,0.480654859984865,142677.40006074207
3330.077070868216,2.5821263945738506,-731.2133767954043,-731.2133767954043,21.5916663986593,1.316269705186253,0.25565171503463646,7406.80332458518
8753.278946620818,3.542057922259958,-316.15059283197746,-316.15059283197746,5504.962563820583,5.291890583709771,0.33410428684295984,61631.43246143196
5079.377326505008,1.4835625616045973,-7153.608614680702,-1946.2975284201802,11242.260577419602,10.297749083808815,0.7120308931031566,169744.59544228207
2586.825851081469,4.923705329006935,-467.6651049834579,-467.6651049834579,2094.8532778788604,5.633574330656885,0.558645652924339,64012.92893030049
2357.2609273884195,0.4810957146276785,-1295.279463613679,-1295.279463613679,11806.155676553492,6.41513922030974,0.3524591475979267,82891.83616807581
2067.5665555783185,0.11467481103048831,-3511.233266630235,-3511.233266630235,2555.1218767826,4.056103870790837,0.18710248562372944,41500.26527672257
1473.4035916486566,4.676947581307856,-6304.050139315681,-6304.050139315681,50.81331928718191,1.2492054389409146,0.1108099987449325,8029.809308725741
4215.257090043088,1.2423602562201441,-2537.468541458646,-2537.468541458646,23480.16982544619,8.372412169967426,0.4103851686274525,119966.07609788896
778.1534883067236,1.9844861017662818,-867.2503597092917,-200.0512886415081,1821.7764109606715,10.203576820501961,0.8486331636217307,172713.2452953436
9825.422427209049,0.12352725857967899,-5292.593798964866,-5292.593798964866,22562.86001102891,7.470547419201413,0.3481975312025481,104808.77213427486
3656.9452651630095,3.0375836551234663,-146.15644842490116,-146.15644842490116,10991.353238081809,6.095216822920856,0.5119228382253977,87674.59810463522
1114.8919499088581,5.725692745286193,-3091.2813336865142,-3091.2813336865142,2283.843845414696,3.3445392540035384,0.1754497209516876,34794.140874371
4767.2993452069295,4.409177661853424,-5483.121299928183,-5483.121299928183,22796.036753763285,6.937574428286157,0.2930426012974473,96752.61856523344
4782.977668253853,4.509211269760695,-1651.2779693567159,-1651.2779693567159,9138.870752469786,6.273240648830906,0.3907650902022852,79479.10327323162
3210.4373464638884,0.0742109635663694,-139.96280371681436,-139.96280371681436,388.8861020232216,2.409518339207853,0.183124374495354,19530.34251973654
1775.709793845176,1.3278243616025482,-812.6176847592848,-812.6176847592848,9449.196715731587,6.520598177650563,0.4410366165832783,85159.62251488838
1094.0951062857368,3.362695074385127,-5253.645968416709,-5253.645968416709,10335.309633563458,7.534028931717616,0.50307845552362,101640.41577073981
2715.7592706938676,1.0254104740026762,-1271.6882846031242,-1271.6882846031242,16514.84638456391,9.842607587059083,0.5874638768039226,147023.4840021914
6839.53020984355,5.636165201504311,-1660.7044770675604,-1660.7044770675604,50676.05007690497,11.082053343543192,0.5394160586359372,188968.71083837046
5339.281548476435,6.282893732265146,-2369.169828198242,-2369.169828198242,5662.736437008132,5.680225701256512,0.40739575344996226,67876.5740754982
7398.0408987241935,5.64956709104539,-5476.333493071598,-5476.333493071598,3337.5500917721283,6.061984176730054,0.5014605812783993,70220.97174435714
9964.045775125069,0.48392810273567816,-9717.372055124748,-9717.372055124748,19952.353394273996,6.439183453499189,0.3930632141080468,93504.08781765809
4385.124076030407,3.5083513657421914,-3383.4810717682594,-3383.4810717682594,26217.856619254286,7.838304103884657,0.30535559505131565,110191.20368880217
6686.791102601716,4.091841675837526,-9636.340341480072,-9636.340341480072,8734.65434238408,5.583063530552829,0.44316824546519584,74565.34306603689
4995.84140617924,4.377681017410636,-4345.331299530017,-4345.331299530017,30690.004684218366,10.52549820255282,0.557386751940972,168917.72699595906
11089.770657081319,3.64823282728326,-413.0121413706622,-84.28252079381201,366.15266737243803,9.228349102123547,0.8913170631872372,143065.52440859762
18327.861691650785,0.770114217985665,-1024.8783265339146,-1024.8783265339146,1830.2712341935323,3.7951748426871013,0.2079329078484223,37146.02325950211
1862.3736909330382,5.820336827940977,-5083.297559277034,-657.9112766865992,4819.88352747297,9.650433438995737,0.8026566198363666,170051.40278701935
2320.668977105065,6.219902087060704,-6381.206917662204,-5152.335440588756,23914.45916555648,10.442302131367732,0.6103322021034049,169833.8914300918
3499.433416078346,3.368481778943973,-640.9153276203194,-640.9153276203194,2180.098867629842,3.643789157441418,0.3693451094282761,39819.0887278765
2319.8116218057203,4.885387783109098,-592.5763308874798,-592.5763308874798,699.9535823526021,3.3166976088767606,0.13221886112078857,27974.003717583884
10524.755316165572,2.7635021000781723,-457.89318045467377,-457.89318045467377,1269.6689875470854,4.536741412666048,0.5204608965962981,47606.07029906482
5952.367313106741,4.395213285701012,-9788.760559524482,-9068.39891936475,68124.95154838196,10.83819551357965,0.4709031562798928,184700.99779691748
860.4325441467142,6.179787089886859,-1445.9088963315746,-1445.9088963315746,5969.763572230582,9.21070817595858,0.6898227191268852,135322.78022959948
1590.8941078414482,1.5812912336050269,-2318.132551357075,-2318.132551357075,5237.490698581441,4.728161007924249,0.11028660895557198,52232.69037523024
2785.61689328377,1.9134658159220779,-1980.4674652373,-1980.4674652373,69.57536159027813,1.478541538083956,0.11814575164415592,9702.814029317818
4087.36418672676,5.744644163927989,-2160.6930315713457,-470.0692947922064,6446.179565847158,10.442580065840723,0.7898606393917311,183801.90633659912
3486.309801896889,1.2971725971482018,-9231.376470852525,-1055.7255773819425,30444.679668796358,10.754299917485557,0.6578697763033664,193797.65045433847
3078.692854948546,0.43135541148276246,-3026.9226821800444,-180.033811057197,8652.868166703149,11.148516689535718,0.7720114713861056,194251.0012981784
3565.039115561385,1.1315005063265826,-3283.6886970693913,-3283.6886970693913,25099.345291759335,9.515245685245914,0.5277536298179728,145929.26832216146
3100.581818543152,0.9297562394491365,-3979.602763224268,-559.0886443963682,7747.755369055019,11.307378371876414,0.7450786627959465,184718.20832536148
8618.134205054837,0.6226573161822322,-1262.4421502915607,-1262.4421502915607,5484.011966570919,8.560719839638118,0.7396004402711526,136547.09131926415
18935.23431521417,0.6773052082669196,-4519.113951044175,-4519.113951044175,25047.36829549031,8.360364713078527,0.3700383032974048,118604.77941874531
11599.60597071487,3.0972042457674944,-991.1566182113052,-991.1566182113052,3145.974986447552,4.328354070792946,0.45442775179203415,51256.84156338689
3710.581319872925,0.7693730866238994,-7673.033853183242,-7673.033853183242,48748.2008210255,7.750771677203178,0.39071256621427003,126648.79938908493
3014.9941633830153,4.953694680925261,-9134.93825211248,-9134.93825211248,4519.03542870079,5.374812130374884,0.3748699343443318,61722.59114300345
1211.871454202283,0.10612596320301318,-1981.167110931631,-1981.167110931631,1099.951591048222,4.314072754396159,0.4627803826107001,42632.82550742622
790.663219526046,1.5341376804919717,-1464.3971666525667,-1464.3971666525667,629.6645955873219,3.6558513460038604,0.45904534472587655,33712.731618446895
1724.5536976447079,0.5109002924241972,-1719.9475384885777,-1719.9475384885777,18823.592971826612,7.397050786561654,0.35707553254470903,101293.65249673718
1508.1582443671234,4.559473251197452,-169.56726412903245,-169.56726412903245,46.88476488308535,1.3044942842786478,0.07574757359088415,8152.77444015665
6103.24136812875,5.653153163587603,-4352.534943374753,-3198.8987012976304,253.17906625684464,2.3569600573185636,0.422650945080989,19864.595223019605
2174.062581029151,4.002382683350979,-5609.83956490151,-3834.209649289519,19145.76661454202,10.844162894068171,0.6194477564030162,171338.12744811332
7998.6523613079935,2.85010240535514,-6063.190033470103,-6063.190033470103,4248.38636659884,4.731858887089713,0.11109334684166094,50567.88844899357
4929.074482509345,5.4403342214499535,-4962.515548621184,-4962.515548621184,3220.058137433957,5.664173772113883,0.5566408358983912,69273.95149269118
5626.34407310501,4.742403396800138,-950.3069158911759,-950.3069158911759,135.5747550724858,1.7255001207598555,0.14482889275630387,12401.175923274823
5870.3475863838585,1.4706352539767749,-5961.031081448498,-2425.13713181288,6102.888445274031,9.231306068409559,0.7121668929183985,139931.00663146103
5948.895851306701,6.227049138812916,-7697.285608703942,-7697.285608703942,5833.229278811663,5.424570152107516,0.16530485074269585,60476.2921469259
