Initial Position (R),Initial Angle (Phi),Birth Time (t_birth),First Visible (t1),Last Visible (t2),Period at present (P)
9476.670452126731,4.3485900484956,-1779.9109508622546,-1779.9109508622546,5015.6082123698525,54513.40293452812
2247.337882247041,6.013252742463721,-5467.170533773105,-5467.170533773105,28825.408833699985,102537.49261733152
4519.900833048165,3.764349000408206,-2533.246021236918,-2533.246021236918,872.0596495937352,27252.89727241241
6997.260963034434,4.797869676703674,-3899.787428657222,-3899.787428657222,42117.16892230816,116626.27113744222
1169.9470368677682,6.203170252001383,-3255.070574732678,-1476.8202466177886,2263.69142592497,110336.39088466347
10728.097938179824,2.8908032135219717,-4027.4555111869304,-4027.4555111869304,21122.905853543198,105593.7528219288
3012.334110321704,1.9617456243083056,-2517.405309636548,-2517.405309636548,5536.584778433765,109144.68651808218
368.57884363963063,5.479599909054678,-9840.333915468063,-9840.333915468063,845.8427512957223,28908.30917933834
3690.927828460113,4.659753698206588,-7911.939488128843,-7911.939488128843,2061.530044853749,38167.22256727992
3805.079190024239,4.088298872864875,-3832.805216535616,-3832.805216535616,75131.25358412549,158649.1870480632
15409.105006627446,5.234171293269829,-2671.863631313052,-2671.863631313052,59880.203720375896,146073.73253750693
6397.864591996763,6.0397309721214905,-2833.059655604523,-2833.059655604523,43015.94620166145,153555.2345774201
1573.5321280880162,5.81794946639647,-129.48072300417058,-129.48072300417058,3003.1391942772398,133336.48019841773
2471.6928555669447,3.230701400340308,-6049.01945461623,-6049.01945461623,21198.321441075517,100908.4002663742
6534.272451858524,5.706548437699066,-4629.531175085017,-4629.531175085017,2948.8659270110093,61565.30566433339
4585.736720015175,4.439494640983695,-353.23557686540494,-353.23557686540494,6629.794312500265,95799.92768123139
5779.319567285307,2.419168991892355,-1457.601195499535,-1457.601195499535,2396.2023285634878,44324.10066040327
1683.7356841717017,2.5721468925227042,-5906.711445419029,-5906.711445419029,3977.0902121849467,59557.96221063189
585.2946749254361,0.3955945764662965,-9880.511627297126,-9880.511627297126,310.4130752261299,15665.362976396858
7777.418457464866,3.8747157070019145,-8002.635277545463,-8002.635277545463,2032.024309996741,31206.078581129877
3407.2619125086335,1.7760846798094474,-241.10031909208794,-241.10031909208794,0.95716489954998,1982.0515419661308
5726.935995907517,3.8599056092258315,-281.98473120929935,-281.98473120929935,213.4983893141328,14082.144712938927
1815.3268320639047,4.2265322812235295,-9042.04871825387,-9042.04871825387,17336.74265310561,118473.24353823453
2500.8747287972083,3.691842423892862,-234.66892458836264,-234.66892458836264,138.6599527241462,13719.878888441597
1580.4317321504589,2.473532954117807,-7243.481024051238,-7243.481024051238,22492.766585590645,141228.1625384234
3960.4263589215743,1.1922080746106407,-4752.626761467717,-4752.626761467717,85117.54153276647,172451.15101252164
1650.2708914984153,5.709823064397234,-8012.785459448332,-7025.551831653316,6474.433849002606,103902.86187858459
4817.452640008046,2.8356090319236307,-5461.751683879153,-1379.3126302618552,2401.2425038229394,116938.54214780703
4056.9040507424843,5.086491452620013,-2333.105534644556,-2333.105534644556,12953.390924126654,71003.47809546962
5938.3228155006,3.3081717911344963,-8246.312427944567,-8246.312427944567,2676.1725099983814,52696.603639723304
1926.7162665614173,1.8105230659441136,-4675.65874786125,-4675.65874786125,11148.728049613841,75261.56942613721
5944.567936887474,3.932692456307227,-2674.4118349059963,-2674.4118349059963,238.13648392065943,18007.411695689825
1737.0671667357888,1.8380400244869484,-3863.910641859092,-3863.910641859092,1412.0235821262713,49441.83708333559
1695.278711304342,5.5149513829967685,-1047.087561433434,-1047.087561433434,1985.6749363500217,37643.843021075925
2359.236862158816,4.161047539497539,-1879.0484107110528,-1879.0484107110528,15767.542232623102,163036.10827823117
9948.63231998338,0.46141194197583196,-208.53079512462958,-208.53079512462958,478.70105075736785,19100.04822231806
1485.3206204080873,4.8557006924931025,-6754.055493820565,-1998.268093875925,5020.844591570079,138501.8687168378
3859.71732037762,4.716276989763565,-1311.0410460248033,-1311.0410460248033,18.858278085323263,6673.481566688172
3270.7577488035145,2.28329496973082,-2082.566124539419,-2082.566124539419,6112.558082812247,128082.33667241772
7229.166203041803,5.803284712601184,-3711.889199585796,-3711.889199585796,159341.025577016,196022.34504498835
5397.50876450603,5.754910983526406,-7718.0893322964785,-7718.0893322964785,95711.12458566028,166122.3165272333
2498.426069084197,0.6323536673151676,-3233.801484823513,-3233.801484823513,10961.81954410887,91342.5571614583
5310.037732101897,2.524880864135882,-5597.455455195937,-1842.8091222161265,57093.278238440056,195178.00099319028
4826.826578956232,4.713276942085901,-4852.930409177966,-4852.930409177966,10853.644616824702,82286.4953188673
12793.122655024401,2.1909755804441065,-7139.9123591761545,-7139.9123591761545,2392.6538334719116,55386.54224489248
4246.6976037665245,6.068403525503045,-591.6416843080019,-591.6416843080019,3898.5883667189514,48678.9706766948
6596.722667029374,4.663451410132805,-23.13892903201498,-23.13892903201498,255.48081047998448,17659.312956259146
3348.2718687285083,0.1391615511689851,-9299.996569081373,-9299.996569081373,132583.52048472667,182181.04336279051
11664.826777956403,3.5318369195934234,-3377.204190862405,-3377.204190862405,9203.718552663215,116308.38354254147
1106.2867277539412,5.3040605990502065,-6721.79414699304,-6721.79414699304,13057.6883833422,85594.89414096
2439.7813662369804,4.222340844727792,-8326.669971604353,-8326.669971604353,23940.983373945543,113380.84526386447
13291.948702164313,2.3359595120276557,-4249.001610571067,-4249.001610571067,1686.2972996038043,42816.16972899921
1931.0394942905887,3.9854789626710394,-2034.338463012676,-2034.338463012676,14216.589324541246,79002.16052407687
1152.9275927146011,4.005737695716946,-6854.598472630824,-3999.091949175171,4710.575128024316,108753.44645895499
4125.643897446343,4.58034946802798,-971.098219194726,-971.098219194726,77427.20858082028,190818.9721973167
16488.525341184115,3.9206175388672375,-4321.345668298836,-4321.345668298836,5924.011966834507,55785.24447116104
9250.759567742114,5.285685040702914,-2.805633111400141,-2.805633111400141,404.6825600436239,20716.95568430062
1617.582173700942,1.7614972030961726,-461.0946302637653,-461.0946302637653,860.4740413851453,28520.85715502695
3424.1921827515803,4.743458622130629,-2282.92112223093,-2282.92112223093,88143.67444323412,171894.42607743395
7472.510901614218,1.6906809764465942,-2514.8529861434963,-2514.8529861434963,304.7703685019137,19308.342627389295
4210.893042687777,3.4412372973143226,-7518.696113731145,-7518.696113731145,57985.47878429878,178666.4631095436
4194.994930680229,2.283151138998015,-8796.975422055586,-6558.2251504452815,1158.7375373144732,40706.34010935096
1361.167830692015,2.130780717174572,-7667.781361164914,-7667.781361164914,1765.0825975872194,35344.38061830889
14756.615242839187,5.864480992986756,-556.7488428492695,-556.7488428492695,2099.3331383657787,54228.20433015699
10060.614166907857,6.0294268274291705,-744.5497629890963,-744.5497629890963,21383.363741645626,183614.5375712019
6528.533558485625,4.20397477148592,-3002.9239391590945,-3002.9239391590945,227.28043395437635,16436.476819718137
801.981498299329,5.759582978740115,-481.97243972328386,-481.97243972328386,3585.1148619411815,84143.59476628921
8579.77677257467,0.9559894818313156,-3500.6644058044844,-3500.6644058044844,51.89112197344457,9753.720868201062
3736.2129224786645,0.13379750059758283,-672.2810265482449,-672.2810265482449,4558.426729704988,70830.19510334345
1953.7740972944348,3.2026076158725463,-3051.4839296108707,-3051.4839296108707,17607.499199368343,82555.98575112977
4972.244215858833,1.5762906385378992,-8936.786390758316,-8936.786390758316,17520.52237666448,102239.16865207942
7926.936142878931,4.6248788382907735,-6952.110905391132,-6952.110905391132,2124.0383092850234,43309.29223041088
1789.4240389653148,1.9148222755663686,-6507.619743007353,-1015.787328880825,11048.44787164842,182545.3761865644
3096.846893661091,5.178818487486047,-5006.929289472084,-5006.929289472084,1636.4583240930688,49641.55221060286
11742.985435796409,4.326231687142459,-8605.583992307911,-8605.583992307911,10925.904512433564,70615.48452689347
2613.921436134826,2.5804624456773686,-3335.244201001415,-3335.244201001415,935.8816635069747,26056.473992446503
1909.096399907642,1.2518467627873855,-6776.528083127985,-6776.528083127985,36927.90202045911,160322.31481612532
6773.793619900941,0.014256360938330739,-6293.2360441448445,-6293.2360441448445,3803.5168644884643,40669.81925475375
11297.366037675993,4.949246224415695,-1680.3623765038778,-1680.3623765038778,1000.2778929085039,33504.25562647683
5507.977576531885,1.4010784792163717,-2498.3445549186367,-2498.3445549186367,1413.2620225260753,34168.19361651524
3418.834935823422,1.0832980418245037,-4153.422279844395,-4153.422279844395,3710.1075996254403,54725.02098795363
7600.157179565574,0.7311804946806976,-2974.7598685083476,-2974.7598685083476,199.20705326732013,17677.37203868465
10482.786200049559,0.2407621514858751,-3687.065177886073,-1864.1218001076809,288.1171056480439,29362.937375430363
18743.570335825334,4.904412082288573,-8391.684045017273,-8391.684045017273,17123.146809437152,120283.8729757808
5085.690309533402,4.283080252455031,-7682.363773749651,-3128.143382341109,1757.534745032991,66808.9719024373
3933.7407168519267,3.9084221013059466,-3450.0636369913796,-3450.0636369913796,24.95529647523972,7564.117207590294
12155.421022632345,1.3907517236820772,-5661.7013175228885,-5661.7013175228885,7439.733822644282,66095.92775028279
16667.844166282444,2.007357905476593,-584.2535284938932,-584.2535284938932,5482.101614918942,57482.54646489318
6355.429476265824,4.947017558864271,-5897.226246802132,-5897.226246802132,457.63721180073117,19792.81276881589
1920.0737936233018,1.0662533670449734,-6932.167267166991,-6932.167267166991,19085.471099737846,107085.7289724755
5006.319747770426,0.10032021743342968,-683.1024837213317,-683.1024837213317,927.7158593242477,23933.662016118444
7088.551862073673,2.5286930522212225,-6923.611736021369,-6923.611736021369,20931.84207397241,100864.03488322189
5060.259921970238,4.365554073725696,-7298.053786711644,-7298.053786711644,3839.455899795066,47424.07370533084
5612.498585990821,5.177869332353842,-4758.304676914685,-4758.304676914685,23520.85337677678,98219.34922936377
4716.236488968497,5.959844286536871,-4626.688222848466,-4626.688222848466,6163.4604989780355,64724.512634590654
3314.8760779758745,4.601628335289132,-73.72533718638219,-73.72533718638219,44.41955160465747,11380.34793065292
959.528660885205,0.4564075412083373,-453.7596578235059,-453.7596578235059,75.0892479165301,10186.721191341603
6144.410041159231,4.358814054680643,-3615.1893037888226,-3615.1893037888226,6646.62509670205,69822.53746216312
2565.027409909524,3.145290533522082,-2264.6263998625236,-2264.6263998625236,432.82201172953455,23407.32792703527
2614.082495821361,5.8950935269751294,-3347.6165827172244,-3347.6165827172244,12241.339019262943,113949.6510548779
4303.930425361325,0.16838910494777476,-1624.527836024553,-1624.527836024553,16162.00683314248,144611.0451081844
3509.3119882986125,6.125052414769108,-1636.5537537196062,-230.96442161906293,759.2607474691288,133997.70463856563
2638.072621181329,5.098839700305138,-4814.641990666773,-4814.641990666773,47522.11256330576,180631.25403081052
3507.286684995414,5.019918985589873,-5141.916858189211,-5141.916858189211,3671.9667266545157,74856.57074034394
7519.874263096438,5.0558412539137425,-8828.619780253093,-8828.619780253093,20841.105669145654,95782.01519453687
1677.4321212649445,1.455794053400932,-6682.4744553260525,-6682.4744553260525,22918.86323569649,103443.42692011908
10204.825851389845,4.751303742643817,-9036.923594777885,-9036.923594777885,9334.071089086267,77597.77719722217
8135.1655810576385,3.84175178589675,-6880.570900301054,-6880.570900301054,28154.765083447324,158815.56130315084
1637.589197559627,2.9112579383653143,-221.49892622944424,-98.57982692663671,707.8043190113693,162995.09990888182
459.8529180483633,3.4621471004963857,-5389.458135669146,-4160.586658595697,24906.20794754954,175547.4547291258
6962.51592754678,5.303104472423421,-1169.2607134471311,-1169.2607134471311,123.26919979295076,14318.479024147977
8367.095120795819,5.119575120227332,-8106.005376812221,-7385.64373665249,69807.70673109422,187500.30809268344
5733.347709591139,2.2281454253346467,-1517.9679364684262,-1517.9679364684262,5897.70453209373,133804.96671281892
1227.000069531447,3.2050325037457403,-1339.9102610319512,-1339.9102610319512,6215.712988906565,55808.569438233484
5064.14685407112,2.5767857118045048,-8416.00045087852,-6725.376714099381,190.87214653998308,15237.337752215684
1417.2918234458043,0.27030901054873013,-5260.921784183565,-2414.032913060718,6418.869064699627,141008.54651379905
7588.329381893153,4.506716695996005,-2826.3548132620053,-1984.9309189898613,123.26437627570112,15073.846827870826
3887.4404596822674,6.229629686341366,-5825.3867546079355,-5825.3867546079355,22557.647234220793,135764.6640682979
3740.7063608809585,4.609042771211049,-775.225264639553,-775.225264639553,168.10683687259666,14955.229142882672
1800.6555204366525,3.750319081071968,-7999.865689294678,-4579.351570466779,3727.4924429846087,92969.99433817517
5602.738960632725,0.6344071308129403,-43.39369088445788,-43.39369088445788,29523.088555650025,129515.90811507485
2744.2017498454616,4.023283702712471,-992.2277173043681,-992.2277173043681,182.54985016339856,16638.705611084766
2631.9976891097313,5.112963276613925,-6611.853054849681,-6611.853054849681,49809.38161935907,128085.8401907187
843.7630227436323,3.9027954488595813,-4602.650347285087,-4602.650347285087,9051.323333528184,92023.44545968667
2478.06331926105,1.9371232596278138,-1966.1167746833507,-1966.1167746833507,1115.0019272965023,43019.34584032209
5637.443320770976,2.448422905397302,-1286.5488053102135,-1286.5488053102135,4334.786675661815,54428.19382963945
2060.798353211642,0.59677501963765,-1646.8448776414168,-1646.8448776414168,18896.695632673775,101446.15765111419
3596.772136328178,4.1928995754641205,-9743.199139866656,-7967.569224254665,15012.407039576874,141439.7098952311
1568.1660273647003,0.01698629415755626,-4198.887349068195,-4198.887349068195,6112.689051000748,58296.14807259906
1639.5259724412483,0.3611445780836875,-11.031005579958952,-11.031005579958952,1313.9028661091977,33694.85154563349
1066.2320301849131,1.4614819626436544,-479.30043992267633,-479.30043992267633,7703.273246132465,144644.58781564547
7767.661383806794,5.274327092112073,-7589.225243054008,-272.63436594789346,9369.07947708741,193031.90791651493
10596.59824151144,1.3256271642970676,-9.303044449098241,-9.303044449098241,235.85038663942905,15825.706603987312
2346.5216195803405,5.271555296511359,-132.25303249403964,-132.25303249403964,13398.261855021565,85486.54330804455
1986.2917607652203,3.5344181902434757,-2126.6500762180362,-2126.6500762180362,1027.49629741937,31926.661256986725
4846.605031299275,1.5745262952377017,-1717.634558855724,-1717.634558855724,131.39792127513692,14794.162184157265
13006.694057709747,1.236297827390632,-1746.3813836885379,-1188.9516333537624,4000.1626163651276,145745.11340038906
1552.1872640914441,3.6027596918395908,-155.4693957990283,-155.4693957990283,2452.8801617675135,39455.74928828074
5957.4220263245215,3.778286931705945,-6657.889896004663,-6657.889896004663,10348.889196859653,73019.73725854754
4936.894426505494,1.5281847904806793,-1280.5107941532501,-1280.5107941532501,1118.9191487745657,29027.135036157208
2751.7050848659414,0.5433487091468356,-372.32538174053366,-372.32538174053366,1167.1232251684394,36978.46480988893
3278.3551199080744,2.8835552054588276,-493.31374606313096,-493.31374606313096,1876.7304032108782,37202.49606073344
8139.462293042481,0.9999223368419305,-809.3991686963598,-809.3991686963598,1030.2624241693327,24273.851825581656
1307.628604907654,2.0663618479174954,-6680.86094159028,-6680.86094159028,821.7975411599882,27899.447842491794
4218.14454751809,1.1504701097219712,-9403.566728620212,-9403.566728620212,10290.07340901679,117275.78063772985
3011.0086323722953,3.9821496063288415,-8333.855125837243,-8333.855125837243,94169.1644175447,183529.50109433886
777.2141556681686,2.446043531623436,-9324.430520608817,-9324.430520608817,3144.9819013717533,50461.60647941736
4760.46772736495,1.3125977009137766,-374.79870489234514,-374.79870489234514,21188.93322867024,87727.63055402224
3209.4585867904298,1.2240613825466176,-4126.331135304477,-10.026929406539239,1608.1324507236932,197302.80312398195
2095.3202569735204,3.682533223794492,-2346.1135102817466,-570.248796355211,4978.686525236677,174864.99738768718
2387.167176028756,4.81104820613704,-9614.562718529922,-9614.562718529922,85565.96593709888,172932.64429184332
2156.305453988209,4.934258701685101,-2343.680219671119,-2343.680219671119,4515.430827851329,123687.83453665915
14039.118635485958,2.7370434941670103,-4971.62812328434,-4971.62812328434,2167.4692516878986,36921.22881270022
10430.48085178731,4.853518633549272,-424.9382368080368,-424.9382368080368,708.9291699546283,34449.280109245374
7353.566962226053,1.140604428579599,-8614.774111213397,-8614.774111213397,18792.234279431483,92607.30035097936
960.4680428944921,0.42918713844079465,-7271.854652076809,-7271.854652076809,4234.463497938095,79686.36394049297
14037.49192831352,1.6886713422047233,-8841.880268096274,-8841.880268096274,32824.129428218446,112242.01990538783
9678.74051872171,4.042891595138916,-2302.4987934538244,-2302.4987934538244,2693.3081642982975,50522.77966390012
19831.25596474206,0.22396271951616614,-4609.357004779715,-3918.6194147094648,7118.586279007161,128879.1739450621
4601.316420343275,1.4329704215149752,-844.8377831457232,-844.8377831457232,1168.5440602405697,30955.74057118627
1960.3618780837253,5.010254046534344,-9018.855175590747,-97.5814918336182,20167.047272317144,198409.01523226147
3342.775878467318,5.827423601693592,-4532.007633524504,-4532.007633524504,8264.854029016435,68767.40238998125
9687.250998276157,4.132649346074941,-27.771165601008228,-27.771165601008228,9347.185074373812,77928.65334749728
2883.011276981282,0.5509173564610845,-8225.453313654436,-8225.453313654436,329.9439875255357,20365.298165562803
2998.298108064999,2.5376372048382154,-1191.929697157863,-1191.929697157863,21710.85585893408,91193.08359687953
1618.384307889727,1.5356518420526601,-2638.689098592465,-2638.689098592465,6699.920227358718,127624.09967676953
965.8701601391366,3.725949325736415,-4002.4599899358436,-4002.4599899358436,7064.813333618673,106598.42306279331
8159.397762481699,3.9154639120995527,-6125.522759721087,-6125.522759721087,15943.233631028943,91746.05262714098
4715.07677583004,1.0963581173848533,-9211.855482725621,-9211.855482725621,727.9951108843943,25928.938806202343
12449.857939087698,5.817209933107571,-9476.478077969392,-1555.62077324857,147561.17506196155,198315.08107965146
12082.870315278016,2.946285577427511,-5953.43538804061,-5953.43538804061,21927.89466229067,87720.40221670587
1275.9547945870795,5.287443598988182,-6824.089995231892,-6824.089995231892,15245.601139132503,137593.18181545893
3786.4473624906905,1.4311709101432424,-4110.237524432382,-4110.237524432382,9219.303271375866,61841.249224982836
9333.173293711376,5.3868447213389485,-7084.883930170987,-7084.883930170987,51065.310879243334,154608.2225056297
2742.7850307162366,4.627787324016489,-495.6287798769743,-495.6287798769743,4619.826507432557,71757.12611474477
8083.740998531772,0.8842155441786084,-1778.7558393633906,-1778.7558393633906,99076.35622061633,162931.9726083539
10920.22257798939,4.581039947950375,-9514.190910393792,-9514.190910393792,14270.14417069066,84277.26231199408
3825.0979776456224,1.0184872489634325,-1709.0961701427154,-1709.0961701427154,8724.936694594533,105485.55704464152
3057.711204924707,0.5586756967692265,-4496.621719268385,-4496.621719268385,7301.734030907135,73134.97198933768
4217.916418984882,0.48376473386674484,-3189.1211856408077,-3189.1211856408077,2945.9513082396147,77203.58182715793
6674.49554807559,3.7963362358204313,-3191.8533357637557,-3191.8533357637557,1607.6833271641713,34511.36334536229
7130.8879040699385,5.365734075376027,-5624.1329489471445,-5624.1329489471445,958.1775960745044,32234.026955408895
412.6857195488744,4.474148005736822,-178.54865989681113,-178.54865989681113,51156.93906979157,199111.8205220583
14128.374187057247,5.580976314887386,-9555.639041152403,-4896.634778795734,2020.3474132747378,62586.25754997975
5506.5678209271555,4.948188310740042,-348.6963627355244,-348.6963627355244,504.71037703263937,28509.91648524752
1657.554953891669,2.725427544499217,-4322.763269355627,-4322.763269355627,6507.2610204801995,61260.66279798966
458.6788390713833,1.109090950633301,-3206.46470666191,-3206.46470666191,23311.64772613951,118752.6251795376
2201.241843160204,2.2271933867430715,-4160.325775631351,-3834.1407077126537,3007.130223190561,88088.16838707252
3442.305372918891,2.8023471696584523,-790.1784290596536,-790.1784290596536,26472.964012146742,119673.4580458191
2258.6874439379585,5.7100134336172585,-2215.7456098003104,-2215.7456098003104,1906.1354575949317,74362.54902680633
1297.8158877963315,6.248015102215584,-5639.658449011496,-5639.658449011496,10724.67640513408,91981.42567844028
10137.642683615511,1.4715804734740803,-6588.241296440529,-6588.241296440529,16420.119016139208,101265.73501708785
2482.7871866398787,0.3943578034369119,-3826.625436210175,-3826.625436210175,2728.541275078584,42010.251148250376
1989.2415751729955,5.159336013053367,-659.3470646669674,-389.4177112389218,3274.3890463057796,172036.4750545701
1038.0105701546718,1.1392044951467686,-3085.519764085686,-3085.519764085686,641.8205821951901,28470.26809204046
429.67699486943195,2.4760296888844757,-9097.036619945415,-9097.036619945415,19359.489724237348,85111.65498318645
7512.288736307402,0.3327224009376651,-2283.1147331696343,-2283.1147331696343,3755.7142594511092,51086.377832111364
2381.1303983950743,4.7472295279933086,-807.6109701580658,-807.6109701580658,938.0281287305168,30496.85347927011
12435.506924830928,6.2165573344238085,-3900.138360627218,-3900.138360627218,2112.7150491774114,59445.96837972427
12539.969419212117,0.3203871541199106,-3633.3338754381307,-3633.3338754381307,2360.603949782502,44491.5128531445
5501.046380667006,3.3618540091652775,-395.10768815397614,-395.10768815397614,857.3958182531107,90113.84700661819
3296.3211049582164,6.130096053069058,-138.05367100285793,-138.05367100285793,30928.67952837589,151484.19957344813
752.5869188521835,1.0183924749808775,-412.75922765682816,-412.75922765682816,1107.5943924800147,28587.646158125197
1557.6505415262186,1.1715776776788718,-3462.9591413003104,-3462.9591413003104,5778.347810101581,77471.93794232394
2466.7782222295064,3.763742695243508,-6844.751110551374,-6844.751110551374,1515.6109313095249,39981.10361886462
1725.316085801712,2.1348406350756237,-6660.919759493075,-6660.919759493075,109675.054534188,161103.54619969716
4257.210988596152,4.900968601490149,-6860.445665940318,-3405.705322543425,3920.623755185966,102549.757396121
7793.035555593833,2.695893068535397,-8933.19572918734,-8933.19572918734,7670.740926997107,77700.3972830607
6660.405315687091,1.3699981352371908,-7398.598676213514,-7398.598676213514,660.5273137353761,24098.46430622659
510.79652564816826,4.862519057023455,-2864.295457611972,-2864.295457611972,90.73796593735688,10799.852272680573
919.3845797849264,6.211465305320597,-525.0878558169525,-525.0878558169525,1243.8775684441766,30195.81772245641
772.7594504281876,4.3425328984156435,-3057.9803083341308,-3057.9803083341308,87097.66844143347,176505.61110170133
7704.967362984595,4.402797308613667,-3521.2980248184613,-3521.2980248184613,13051.945389707646,98776.89038613882
6681.374184873983,6.237489518152222,-5726.627160451554,-5099.35847047045,1925.1016330428756,55258.05770258201
8899.112374283026,5.700647461989887,-3339.4489479627255,-3339.4489479627255,400.4047391195245,22259.66369181665
5026.4287586309,1.0879501907084956,-9251.754685563528,-9251.754685563528,23309.39925347532,120045.18635708356
3022.1744601202818,3.0381163346214928,-1864.5284370864013,-1864.5284370864013,3662.9466056047486,68659.65357925456
2822.985769472351,0.7033136991104157,-321.7178208052973,-321.7178208052973,377.59505498010907,27314.298020007907
2111.1705145864616,3.5681164317122716,-216.32534046370776,-216.32534046370776,87373.84133102508,179080.01374401498
5195.897366940323,2.5001430569115133,-9746.158738213968,-9746.158738213968,9885.070754444683,74076.83046808833
2232.2745582945536,5.5087417144705775,-641.7795676006965,-641.7795676006965,6320.364201888674,66559.428984611
7430.15746459161,2.8458996604295126,-7562.891250674032,-7562.891250674032,1860.2634403068723,30758.903068861982
404.6800821774949,0.7423876550895179,-7533.152711307399,-55.49455904512433,16088.503204131082,198475.1850373471
16336.406757424378,0.5532134756310011,-660.5802120902927,-660.5802120902927,979.4238733484667,23850.289749066636
3614.539651607797,4.19245188324263,-7667.8304637258,-7667.8304637258,32610.379194615914,142861.1993739522
7216.357383363677,2.0682440138777523,-1630.4423807043534,-1630.4423807043534,8411.641182813792,56732.58058417874
1267.6764454560423,6.261658448907617,-1925.4586828171239,-1925.4586828171239,4687.290489716197,57707.33529415371
7169.319783117038,4.227159820528075,-9242.369181958102,-9242.369181958102,4161.48089975493,66997.87799240035
2921.7099667918396,2.813527629284114,-9705.265113138783,-9705.265113138783,60964.69876231591,173367.23897654717
3116.886359079362,2.258165867730424,-672.1005106433443,-672.1005106433443,26639.43578897084,192519.85487089623
4562.76856565983,0.5080923902635106,-278.4028875062128,-278.4028875062128,833.2455024549444,28448.068093422375
8046.216907267585,5.727830307345101,-5850.103696690368,-5850.103696690368,711.0353321423563,24624.733637841764
3557.684449810989,5.219005870182441,-2687.5483036110504,-2687.5483036110504,504.9813699702827,24733.677868598323
2072.189902101964,5.206992245047851,-591.4701402905775,-591.4701402905775,844.5316616186813,33297.65442278839
4466.372302892603,3.5465036864008344,-940.7614619556049,-940.7614619556049,29695.73758599153,175979.47288699268
4499.138021485927,6.218769021818156,-3504.586939523151,-3504.586939523151,186536.07082406592,197643.60815999022
6925.460069847099,0.11685446359909094,-1234.4109500451395,-1234.4109500451395,219.94696766518496,15406.926644918392
2079.1020529141206,6.084221209173935,-330.0990655558189,-330.0990655558189,1196.7682271230217,51438.40256101921
2196.1819650799407,3.2399517417460766,-104.8486043150032,-104.8486043150032,535.2102151923602,24160.234053160995
365.6592225649813,1.3110807252983716,-6227.553587895979,-6227.553587895979,3686.041712618241,46412.08031503326
1514.331744085891,5.779641677408623,-9459.868924635684,-9459.868924635684,2906.7607914339223,38958.688491147834
4872.8166464987025,1.7593863235433387,-2656.6523076646276,-2656.6523076646276,28614.939948466625,163004.1738994819
3668.401158008286,6.213952167480619,-6720.679881864246,-2519.025099520877,1248.2074064754424,64939.11180736534
1616.9653204438316,0.6170521864287741,-6167.740891658169,-4923.9488525715315,25677.821096358104,171441.65491090776
11188.20538964731,4.278343749516442,-1605.8142414978715,-684.1938465126863,2561.387840342922,148438.66575827598
13491.624630698787,4.835613265501707,-441.1649099796022,-441.1649099796022,532.0550033186992,27073.30707419965
3198.0966361158676,2.1065781401894745,-3160.988443304731,-3160.988443304731,2367.071485805068,67766.41378024139
950.2507144562363,5.98929364389133,-6306.908207889831,-6306.908207889831,3826.348295319217,53411.372264161044
4337.910123582826,5.019249570005993,-5781.173719265416,-5781.173719265416,3382.4289827884404,40009.522150417804
2409.3671349029773,4.687332284577534,-4121.792219694414,-4121.792219694414,74.77249581601427,12341.24120243987
6313.182011504996,2.5314044156821245,-7195.439561253643,-7195.439561253643,1829.4292996578533,33296.17834213861
5050.9470851803335,0.4231023787958395,-3662.3096864274894,-1521.0075748352233,8779.456332714562,167583.69058819112
3026.5146765343507,3.0549067346006282,-4009.1777787409433,-4009.1777787409433,1123.3285437722066,34120.787003772624
11793.842877179592,0.022042315255020963,-5120.199709988362,-5120.199709988362,1786.5040838880923,44649.92118378975
3923.233236316162,3.498525325060791,-3035.2288487125556,-3035.2288487125556,1274.6827128258851,32452.206484865215
1997.084506127031,2.4871645371779256,-8611.132639800642,-8611.132639800642,133576.53755813572,183861.22979240352
2094.4638211219512,4.030597729694008,-4976.840308086137,-4976.840308086137,8620.016531547342,64550.89073089307
884.2384819103502,3.4901826860802427,-1127.5783250136462,-1127.5783250136462,1522.4403773103616,43669.44569746239
5641.497198968093,1.1643265701342866,-40.95657435556066,-40.95657435556066,13359.044744804212,78908.48395512404
2460.8331528441386,0.1346527535170822,-4812.4560956808145,-4812.4560956808145,11026.217237004701,116696.53326116604
13418.058367936797,3.6820618379084444,-6407.999476729821,-6407.999476729821,498.84452849472746,18281.106573551744
10474.48481795349,5.420196005606584,-227.36384143536625,-227.36384143536625,502.6645919217726,21382.42258061763
1428.9927262247672,1.8277719031427677,-693.5814726561251,-693.5814726561251,85.12988727448703,12438.354979948157
6693.850180353291,0.23047779530237475,-367.8475248212143,-367.8475248212143,2707.0384472157916,68600.57641164046
1512.752432483606,3.4750937988901613,-6867.044050302465,-6078.845967278145,8507.571128762978,121305.66301550943
6018.833092911552,1.138344853475394,-9819.861259668312,-9819.861259668312,2003.342658882244,38302.33831759053
2383.542508414287,0.4793587152540093,-5735.12082037482,-5735.12082037482,5610.3469269257685,55238.90583543938
15130.731720298438,5.139531605206557,-9132.428967392638,-9132.428967392638,1722.3091143060137,45696.2440188509
26125.605924798452,1.1615040932604215,-897.6364771246814,-897.6364771246814,2355.548557196422,40103.12305141123
7508.242505370433,0.8390295358046559,-1246.2276835658304,-1246.2276835658304,26056.10621503689,166182.11013752996
