SNR
2.3468105083279107e-06
3.702616098741394e-06
0.0015711938898862019
0.03378773230447685
2.628115111127509e-06
0.0004814264687954382
0.0001124299711668982
1.1470785123297581e-05
8.95336684838044e-07
8.930910803307937e-05
5.347507313458234e-05
0.00015452524527358172
3.4096990701026155e-06
4.57867917131304e-05
2.0909105266177043e-06
0.00023394431159585584
4.810790772184887e-05
0.0004612374999576249
0.00013261594344138796
4.303907008937587e-06
4.04115616398945e-05
5.6938223140395006e-05
8.066434866813723e-05
0.0009384650225042896
7.91566330555098e-05
7.198368896294724e-07
8.581759551027836e-05
0.134527768537096
0.0014575817703493068
0.0016731875349675317
1.3670317142017822e-05
7.88643566776639e-05
2.8977439780420306e-05
0.0002612620308234357
0.0014592018195373972
8.67440551969581e-05
3.4760262171429476e-05
7.278977096962725e-05
7.556601496208513e-05
0.002277825511872318
0.0002460099439944994
4.610689627604954e-06
0.000143289003644718
2.3635206865663285e-05
2.50116832247182e-06
0.00023778159708261868
7.57962528937012e-06
0.0008138533592287155
0.0006908740420411575
2.7128312046189026e-06
8.424349375389423e-06
4.6286629979399e-06
7.871531568441735e-05
0.0011809069338130874
7.298054877269341e-05
0.16314725498712707
0.00019830830636474812
0.010633137868976917
0.0002173192106033589
1.3384384622610527e-07
8.842147878875779e-05
4.200384989413397e-06
0.03459031146441728
6.315096685556227e-06
5.837249115541069e-06
4.349493915923432e-05
0.0002936275360264452
0.0017201969419823736
7.824533630656028e-05
0.0029941273312157836
1.5557996897465819e-06
1.164753248518643e-05
0.0012996834431025877
2.5624920231362442e-05
0.009334950817354512
0.0010845140147026251
0.0001429205324783808
2.357310924092856e-06
6.162967015236928e-05
0.0009401601986800767
0.00022731910618331493
0.0002973135536555232
4.143890989486235e-06
4.368518140708642e-06
5.440574449791376e-06
1.9488987444714822e-05
1.193320734821315e-05
0.002693052619681033
0.00011061804879195091
0.00017034459911489607
0.0007829650499958271
1.9219412045048428e-05
3.4699841064328197e-05
0.00013695433818647137
0.00023765082422097433
0.0007467432099750885
0.00034653151917744764
0.018431637481405316
9.918971620605678e-07
1.6247208514606743e-06
3.93550329529959e-06
2.019085729425577e-05
0.0003282138724715535
1.8688682751724922e-05
5.204518078620764e-05
5.591942847568906e-06
0.0022867333746965676
3.3008619804182275e-05
5.067489779267301e-06
0.00032546835264968624
1.712037336628166e-05
0.0010397900631247009
9.078419769117425e-05
3.401814806485692e-07
3.848854521609392e-06
3.786207723452463e-05
0.00023664828827474167
3.3778630878186645e-06
1.9011933596428472e-05
1.657195467082113e-05
6.257088817057776e-06
0.00015048853375264159
0.006860881387737171
0.18232489573049598
7.564283398387591e-05
6.207410677118221e-06
0.00016973269721856974
6.998197194475434e-07
0.0013558510703868306
0.0031201463194620396
2.5984819595160244e-06
0.0030166635228884085
0.0038556333456272684
0.0011765357773357097
0.00017412795378555013
3.6953922680865605e-06
4.517262216396632e-06
0.0009518504050940638
0.0004270138050389192
0.005433427810794808
1.964843132726875e-06
0.0006481296156602344
6.963558574478988e-05
1.3704474604224527e-05
0.001468117332103373
3.660086883883131e-06
3.791400582403982e-06
0.015334738221192733
5.358559013771413e-05
2.35538972241332e-05
8.15442074716532e-06
1.190304990442037e-06
0.0011820130965976153
0.00012096644911754011
1.9704909229085844e-05
6.458759125895374e-05
7.406747369871616e-06
0.0010044747862091219
0.00013987956204955174
0.00011023349685103789
0.002190091191240104
2.417802432345396e-06
0.0009491408885696594
3.084852768323351e-05
7.49813471234981e-05
1.4226689653404636e-05
3.296446727687694e-05
0.00014866050057923377
0.0001695431132641501
3.2652337648844856e-05
1.4315863051232e-06
0.009043624207609466
4.378736615510154e-06
3.430385423608411e-05
1.2702735257236701e-05
1.4949787159367795e-05
2.8549592568382872e-05
6.026060169813328e-06
0.00014622294548140245
